Branch1,Branch2,Success,MW_Lost
81,144,1,0.00
67,87,1,0.00
5,163,1,0.00
40,53,1,0.00
46,68,1,0.00
107,119,1,0.00
155,168,1,0.00
10,179,1,0.00
27,73,1,0.00
46,139,1,0.00
51,167,1,0.00
50,114,1,0.00
151,170,1,0.00
40,127,1,0.00
130,180,1,0.00
24,90,1,0.00
91,174,1,0.00
98,157,1,0.00
130,136,1,0.00
88,168,1,0.00
27,91,1,0.00
4,35,1,0.00
127,169,1,0.00
8,26,1,0.00
67,91,1,0.00
8,161,1,0.00
20,174,1,0.00
26,82,1,0.00
136,158,1,0.00
62,76,1,0.00
154,166,1,0.00
22,34,1,0.00
35,164,1,0.00
53,126,1,0.00
69,181,1,0.00
21,38,1,0.00
89,128,1,0.00
111,171,1,0.00
21,23,1,0.00
33,131,1,0.00
104,127,1,0.00
42,171,1,0.00
34,172,1,0.00
45,48,1,0.00
70,90,1,0.00
54,171,1,0.00
39,139,1,0.00
97,125,1,0.00
13,116,1,0.00
17,169,1,0.00
91,150,1,0.00
130,162,1,0.00
19,118,1,0.00
59,92,1,0.00
91,159,1,0.00
112,155,1,0.00
2,62,1,0.00
45,128,1,0.00
19,102,1,0.00
120,156,1,0.00
58,72,1,0.00
70,154,1,0.00
61,154,1,0.00
118,125,1,0.00
2,20,1,0.00
17,129,1,0.00
14,178,1,0.00
4,106,1,0.00
90,124,1,0.00
89,96,1,0.00
25,153,1,0.00
112,154,1,0.00
33,52,1,0.00
119,165,1,0.00
78,85,1,0.00
48,57,1,0.00
68,108,1,0.00
91,167,1,0.00
53,64,1,0.00
118,156,1,0.00
108,119,1,0.00
47,159,1,0.00
168,178,1,0.00
23,114,1,0.00
53,60,1,0.00
46,166,1,0.00
41,105,1,0.00
78,148,1,0.00
84,140,1,0.00
160,181,1,0.00
3,30,1,0.00
14,175,1,0.00
44,162,1,0.00
63,143,1,0.00
10,65,1,0.00
49,159,1,0.00
65,161,1,0.00
30,55,1,0.00
153,186,1,0.00
119,120,1,0.00
24,56,1,0.00
81,148,1,0.00
70,160,1,0.00
35,107,1,0.00
19,146,1,0.00
42,121,1,0.00
17,158,1,0.00
79,92,1,0.00
71,147,1,0.00
97,121,1,0.00
53,65,1,0.00
1,21,1,0.00
68,163,1,0.00
51,142,1,0.00
60,91,1,0.00
24,129,1,0.00
27,67,1,0.00
89,140,1,0.00
153,171,1,0.00
44,121,1,0.00
23,40,1,0.00
93,135,1,0.00
45,149,1,0.00
115,139,1,0.00
36,186,1,0.00
26,87,1,0.00
29,140,1,0.00
74,163,1,0.00
30,167,1,0.00
147,171,1,0.00
126,162,1,0.00
128,175,1,0.00
51,120,1,0.00
109,170,1,0.00
123,131,1,0.00
121,156,1,0.00
142,158,1,0.00
53,92,1,0.00
30,179,1,0.00
135,141,1,0.00
50,117,1,0.00
32,33,1,0.00
20,81,1,0.00
24,115,1,0.00
22,73,1,0.00
27,75,1,0.00
80,131,1,0.00
34,104,1,0.00
121,147,1,0.00
56,172,1,0.00
68,148,1,0.00
64,120,1,0.00
71,126,1,0.00
98,160,1,0.00
70,162,1,0.00
101,116,1,0.00
32,157,1,0.00
21,90,1,0.00
59,117,1,0.00
31,94,1,0.00
21,88,1,0.00
76,178,1,0.00
95,161,1,0.00
73,178,1,0.00
91,100,1,0.00
27,66,1,0.00
61,151,1,0.00
115,126,1,0.00
15,122,1,0.00
143,166,1,0.00
14,114,1,0.00
1,41,1,0.00
119,142,1,0.00
101,179,1,0.00
108,158,1,0.00
67,178,1,0.00
38,101,1,0.00
46,89,1,0.00
71,92,1,0.00
105,115,1,0.00
87,148,1,0.00
70,122,1,0.00
55,96,1,0.00
33,124,1,0.00
51,78,1,0.00
27,166,1,0.00
85,166,1,0.00
57,87,1,0.00
22,167,1,0.00
48,121,1,0.00
4,95,1,0.00
29,89,1,0.00
11,169,1,0.00
118,149,1,0.00
24,175,1,0.00
6,150,1,0.00
2,156,1,0.00
95,126,1,0.00
35,174,1,0.00
28,140,1,0.00
10,15,1,0.00
58,149,1,0.00
118,159,1,0.00
59,152,1,0.00
78,125,1,0.00
25,26,1,0.00
91,104,1,0.00
25,36,1,0.00
5,90,1,0.00
37,121,1,0.00
1,40,1,0.00
52,108,1,0.00
16,151,1,0.00
99,122,1,0.00
106,163,1,0.00
82,102,1,0.00
66,94,1,0.00
86,103,1,0.00
16,88,1,0.00
75,162,1,0.00
43,79,1,0.00
93,146,1,0.00
2,168,1,0.00
148,180,1,0.00
99,180,1,0.00
103,111,1,0.00
54,120,1,0.00
54,161,1,0.00
37,73,1,0.00
53,55,1,0.00
115,121,1,0.00
79,93,1,0.00
73,137,1,0.00
13,112,1,0.00
74,77,1,0.00
52,82,1,0.00
41,110,1,0.00
10,148,1,0.00
63,88,1,0.00
15,79,1,0.00
81,171,1,0.00
45,154,1,0.00
19,99,1,0.00
59,178,1,0.00
15,20,1,0.00
91,180,1,0.00
56,142,1,0.00
64,85,1,0.00
42,135,1,0.00
85,161,1,0.00
135,149,1,0.00
111,175,1,0.00
24,75,1,0.00
38,172,1,0.00
51,102,1,0.00
59,140,1,0.00
55,128,1,0.00
96,130,1,0.00
127,157,1,0.00
34,125,1,0.00
70,91,1,0.00
22,157,1,0.00
90,152,1,0.00
4,158,1,0.00
27,163,1,0.00
8,12,1,0.00
151,179,1,0.00
47,156,1,0.00
64,179,1,0.00
52,138,1,0.00
88,108,1,0.00
3,101,1,0.00
115,144,1,0.00
100,179,1,0.00
46,51,1,0.00
105,162,1,0.00
116,128,1,0.00
68,129,1,0.00
15,162,1,0.00
73,174,1,0.00
82,175,1,0.00
57,123,1,0.00
42,77,1,0.00
24,101,1,0.00
63,140,1,0.00
71,74,1,0.00
15,127,1,0.00
38,55,1,0.00
99,186,1,0.00
145,146,1,0.00
98,145,1,0.00
94,149,1,0.00
84,105,1,0.00
135,164,1,0.00
68,90,1,0.00
42,103,1,0.00
40,163,1,0.00
150,186,1,0.00
143,146,1,0.00
166,186,1,0.00
17,171,1,0.00
142,150,1,0.00
34,42,1,0.00
52,54,1,0.00
62,172,1,0.00
46,102,1,0.00
50,73,1,0.00
151,153,1,0.00
58,109,1,0.00
45,71,1,0.00
4,114,1,0.00
29,47,1,0.00
167,179,1,0.00
34,112,1,0.00
63,72,1,0.00
65,90,1,0.00
87,126,1,0.00
124,173,1,0.00
18,181,1,0.00
91,101,1,0.00
75,118,1,0.00
45,179,1,0.00
70,101,1,0.00
73,120,1,0.00
67,129,1,0.00
36,50,1,0.00
76,158,1,0.00
6,140,1,0.00
39,49,1,0.00
88,96,1,0.00
14,89,1,0.00
62,73,1,0.00
21,80,1,0.00
11,117,1,0.00
11,130,1,0.00
11,138,1,0.00
80,181,1,0.00
2,136,1,0.00
96,127,1,0.00
40,42,1,0.00
72,87,1,0.00
34,115,1,0.00
17,102,1,0.00
54,104,1,0.00
55,80,1,0.00
90,156,1,0.00
14,96,1,0.00
90,139,1,0.00
98,159,1,0.00
2,48,1,0.00
4,143,1,0.00
47,158,1,0.00
26,72,1,0.00
121,126,1,0.00
125,158,1,0.00
88,124,1,0.00
32,47,1,0.00
110,130,1,0.00
43,111,1,0.00
69,168,1,0.00
127,159,1,0.00
42,49,1,0.00
80,172,1,0.00
17,73,1,0.00
2,11,1,0.00
24,45,1,0.00
102,120,1,0.00
23,185,1,0.00
25,65,1,0.00
24,143,1,0.00
63,152,1,0.00
165,180,1,0.00
22,158,1,0.00
64,147,1,0.00
48,144,1,0.00
96,100,1,0.00
28,97,1,0.00
22,72,1,0.00
27,169,1,0.00
163,165,1,0.00
107,151,1,0.00
56,60,1,0.00
34,171,1,0.00
13,52,1,0.00
147,164,1,0.00
3,108,1,0.00
25,80,1,0.00
53,122,1,0.00
76,78,1,0.00
42,76,1,0.00
85,89,1,0.00
34,99,1,0.00
83,157,1,0.00
26,132,1,0.00
42,130,1,0.00
21,69,1,0.00
86,142,1,0.00
11,89,1,0.00
67,86,1,0.00
63,103,1,0.00
32,43,1,0.00
95,144,1,0.00
46,154,1,0.00
75,146,1,0.00
143,170,1,0.00
5,47,1,0.00
91,158,1,0.00
49,53,1,0.00
70,131,1,0.00
43,150,1,0.00
135,166,1,0.00
152,160,1,0.00
28,151,1,0.00
24,159,1,0.00
35,130,1,0.00
5,58,1,0.00
6,126,1,0.00
145,159,1,0.00
40,103,1,0.00
8,148,1,0.00
27,61,1,0.00
75,104,1,0.00
71,95,1,0.00
92,135,1,0.00
121,122,0,BLACK_OUT
54,76,1,0.00
105,185,1,0.00
51,87,1,0.00
117,167,1,0.00
20,43,1,0.00
83,170,1,0.00
117,169,1,0.00
81,166,1,0.00
52,105,1,0.00
55,164,1,0.00
127,135,1,0.00
2,125,1,0.00
70,86,1,0.00
67,88,1,0.00
31,72,1,0.00
138,154,1,0.00
31,73,1,0.00
12,97,1,0.00
51,95,1,0.00
43,166,1,0.00
153,175,1,0.00
46,170,1,0.00
13,74,1,0.00
101,158,1,0.00
101,174,1,0.00
115,135,1,0.00
124,165,1,0.00
32,154,1,0.00
8,127,1,0.00
71,77,1,0.00
27,96,1,0.00
3,16,1,0.00
77,123,1,0.00
53,73,1,0.00
20,129,1,0.00
102,155,1,0.00
87,159,1,0.00
36,63,1,0.00
140,166,1,0.00
33,170,1,0.00
86,143,1,0.00
58,75,1,0.00
28,173,1,0.00
61,75,1,0.00
79,117,1,0.00
56,87,1,0.00
51,165,1,0.00
46,118,1,0.00
145,153,1,0.00
96,119,1,0.00
81,135,1,0.00
94,131,1,0.00
45,143,1,0.00
26,35,1,0.00
60,72,1,0.00
36,178,1,0.00
26,110,1,0.00
90,101,1,0.00
173,182,1,0.00
109,181,1,0.00
31,83,1,0.00
43,167,1,0.00
17,38,1,0.00
43,149,1,0.00
75,80,1,0.00
14,72,1,0.00
69,163,1,0.00
55,118,1,0.00
39,67,1,0.00
6,95,1,0.00
107,163,1,0.00
54,126,1,0.00
78,170,1,0.00
23,80,1,0.00
147,159,1,0.00
13,56,1,0.00
6,178,1,0.00
10,120,1,0.00
17,35,1,0.00
75,121,1,0.00
4,17,1,0.00
31,163,1,0.00
58,122,1,0.00
18,89,1,0.00
69,167,1,0.00
60,164,1,0.00
97,105,1,0.00
103,151,1,0.00
89,166,1,0.00
71,121,1,0.00
63,147,1,0.00
8,114,1,0.00
6,84,1,0.00
24,185,1,0.00
33,85,1,0.00
93,166,1,0.00
40,107,1,0.00
79,186,1,0.00
126,152,1,0.00
13,45,1,0.00
155,163,1,0.00
65,186,1,0.00
53,139,1,0.00
108,179,1,0.00
137,152,1,0.00
78,137,1,0.00
116,129,1,0.00
21,148,1,0.00
17,101,1,0.00
71,89,1,0.00
74,85,1,0.00
132,178,1,0.00
76,79,1,0.00
10,76,1,0.00
65,86,1,0.00
118,152,1,0.00
58,66,1,0.00
12,136,1,0.00
18,31,1,0.00
114,136,1,0.00
16,92,1,0.00
30,161,1,0.00
82,92,1,0.00
28,161,1,0.00
124,163,1,0.00
21,151,1,0.00
123,172,1,0.00
118,136,1,0.00
48,138,1,0.00
89,130,1,0.00
29,168,1,0.00
55,87,1,0.00
87,146,1,0.00
13,30,1,0.00
25,60,1,0.00
68,180,1,0.00
40,116,1,0.00
48,66,1,0.00
143,169,1,0.00
75,151,1,0.00
14,103,1,0.00
94,167,1,0.00
18,53,1,0.00
51,75,1,0.00
44,180,1,0.00
46,162,1,0.00
4,166,1,0.00
26,122,1,0.00
115,146,1,0.00
11,170,1,0.00
88,129,1,0.00
57,148,1,0.00
108,175,1,0.00
67,77,1,0.00
8,164,1,0.00
101,132,1,0.00
63,171,1,0.00
69,149,1,0.00
170,172,0,BLACK_OUT
2,77,1,0.00
31,34,1,0.00
127,136,1,0.00
23,148,1,0.00
33,181,1,0.00
55,82,1,0.00
17,66,1,0.00
128,170,1,0.00
20,119,1,0.00
25,152,1,0.00
19,86,1,0.00
114,138,1,0.00
61,64,1,0.00
23,81,1,0.00
38,143,1,0.00
132,160,1,0.00
46,87,1,0.00
39,185,1,0.00
78,145,1,0.00
165,178,1,0.00
94,162,1,0.00
68,167,1,0.00
115,158,1,0.00
28,63,1,0.00
45,83,1,0.00
5,148,1,0.00
20,28,1,0.00
135,140,1,0.00
86,178,1,0.00
135,172,1,0.00
150,185,1,0.00
16,118,1,0.00
59,157,1,0.00
47,150,1,0.00
49,101,1,0.00
80,106,1,0.00
41,50,1,0.00
117,135,1,0.00
72,120,1,0.00
70,82,1,0.00
66,146,1,0.00
152,173,1,0.00
11,22,1,0.00
98,117,1,0.00
30,175,1,0.00
80,139,1,0.00
25,90,1,0.00
54,152,1,0.00
130,148,1,0.00
146,149,1,0.00
53,141,1,0.00
48,175,1,0.00
12,55,1,0.00
58,67,1,0.00
104,154,1,0.00
14,74,1,0.00
1,144,1,0.00
6,169,1,0.00
106,180,1,0.00
108,123,1,0.00
131,174,1,0.00
34,70,1,0.00
8,21,1,0.00
132,175,1,0.00
31,88,1,0.00
142,152,1,0.00
59,175,1,0.00
86,153,1,0.00
23,122,1,0.00
11,86,1,0.00
39,124,1,0.00
108,170,1,0.00
60,146,1,0.00
164,186,1,0.00
85,116,1,0.00
43,180,1,0.00
19,87,1,0.00
25,47,1,0.00
38,52,1,0.00
23,97,1,0.00
71,97,1,0.00
32,34,1,0.00
31,161,1,0.00
42,145,1,0.00
64,89,1,0.00
86,186,1,0.00
98,169,1,0.00
121,163,1,0.00
49,115,1,0.00
40,104,1,0.00
169,170,1,0.00
127,164,1,0.00
39,136,1,0.00
40,125,1,0.00
95,135,1,0.00
62,174,1,0.00
64,148,1,0.00
8,59,1,0.00
20,145,1,0.00
83,131,1,0.00
73,109,1,0.00
38,69,1,0.00
29,72,1,0.00
105,112,1,0.00
75,142,1,0.00
23,82,1,0.00
25,61,1,0.00
43,146,1,0.00
97,147,1,0.00
56,151,1,0.00
37,108,1,0.00
22,42,1,0.00
69,100,1,0.00
54,58,1,0.00
100,125,1,0.00
29,158,1,0.00
68,170,1,0.00
3,104,1,0.00
27,139,1,0.00
41,104,1,0.00
53,156,1,0.00
74,180,1,0.00
27,111,1,0.00
99,123,1,0.00
26,120,1,0.00
93,155,1,0.00
1,10,1,0.00
126,166,1,0.00
125,126,1,0.00
47,71,1,0.00
160,161,0,BLACK_OUT
47,65,1,0.00
42,153,1,0.00
25,178,1,0.00
109,154,1,0.00
44,96,1,0.00
16,146,1,0.00
25,103,1,0.00
2,84,1,0.00
52,123,1,0.00
3,77,1,0.00
11,39,1,0.00
106,169,1,0.00
14,130,1,0.00
174,185,1,0.00
109,149,1,0.00
91,120,1,0.00
73,164,1,0.00
86,148,1,0.00
110,156,1,0.00
99,168,1,0.00
10,136,1,0.00
3,17,1,0.00
20,88,1,0.00
3,86,1,0.00
128,136,1,0.00
135,156,1,0.00
93,128,1,0.00
11,79,1,0.00
43,97,1,0.00
56,82,1,0.00
125,186,1,0.00
41,131,1,0.00
36,105,1,0.00
64,164,1,0.00
50,86,1,0.00
34,151,1,0.00
22,65,1,0.00
44,75,1,0.00
43,93,1,0.00
74,142,1,0.00
64,182,1,0.00
5,54,1,0.00
12,64,1,0.00
2,26,1,0.00
34,94,1,0.00
40,63,1,0.00
38,142,1,0.00
63,169,1,0.00
147,175,1,0.00
102,169,1,0.00
35,154,1,0.00
19,126,1,0.00
48,132,1,0.00
35,64,1,0.00
23,152,1,0.00
22,169,1,0.00
57,76,1,0.00
11,50,1,0.00
111,179,1,0.00
67,149,1,0.00
43,126,1,0.00
21,37,1,0.00
26,52,1,0.00
28,53,1,0.00
53,68,1,0.00
4,70,1,0.00
125,161,1,0.00
34,126,1,0.00
48,96,1,0.00
86,114,1,0.00
39,84,1,0.00
10,66,1,0.00
22,59,1,0.00
5,50,1,0.00
102,117,1,0.00
1,23,1,0.00
11,129,1,0.00
3,94,1,0.00
101,170,1,0.00
26,118,1,0.00
57,163,1,0.00
46,173,1,0.00
58,79,1,0.00
26,63,1,0.00
117,125,1,0.00
150,175,1,0.00
11,149,1,0.00
72,138,1,0.00
79,153,1,0.00
99,115,1,0.00
20,97,1,0.00
15,66,1,0.00
23,153,1,0.00
38,45,1,0.00
58,90,1,0.00
67,164,1,0.00
159,172,1,0.00
166,173,1,0.00
54,125,1,0.00
6,16,1,0.00
18,54,1,0.00
109,182,1,0.00
112,123,1,0.00
1,141,1,0.00
57,161,1,0.00
19,71,1,0.00
82,131,1,0.00
31,47,1,0.00
109,119,1,0.00
13,156,1,0.00
17,161,1,0.00
